Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
327923,NO,SANT QUIRZE DE BESORA,AYUNTAMIENTO DE SANT QUIRZE DE BESORA,,30/12/2016,SUBVENCION PENYA BARCELONISTA VALL DE BISAURA,
327920,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA CIUDADANIA ACTIVA YAIZA,
327919,NO,SANT QUIRZE DE BESORA,AYUNTAMIENTO DE SANT QUIRZE DE BESORA,,30/12/2016,SUBVENCION BISAURA ESQUÍ CLUB,
327917,NO,OLIVA,AYUNTAMIENTO DE OLIVA,,30/12/2016,SUBVENCION NOMINATIVA SIN CONVOCATORIA VEDAMA PROTECTORA ANIMALES DE OLIVA,
327915,NO,SALOU,AYUNTAMIENTO DE SALOU,,30/12/2016,Convocatòria `Asociación de Asistència Social Eluzai`de Salou,
327914,NO,DIPUTACIÓN PROV. DE ZARAGOZA,DIPUTACIÓN PROVINCIAL DE ZARAGOZA,,30/12/2016,CONCESION DIRECTA AYUDA URGENCIA AYUNTAMIENTO AINZON-ANTIGUO FRONTON,
327913,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA SERVICIOS Y ACTUACIONES EN LA GRACIOSA,
327911,NO,DIPUTACIÓN PROV. DE ALMERÍA,DIPUTACIÓN PROVINCIAL DE ALMERÍA,,30/12/2016,SUBVENCION NOMINATIVA A LA ASOCIACION DE SENIORS INTERNACIONAL (ASIAL) PARA EL PROYECTO SENIORS INTERNCACIONAL FESTIVAL,
327909,NO,OLIVA,AYUNTAMIENTO DE OLIVA,,30/12/2016,SUBVENCION NOMINATIVA SIN CONVOCATORIA JUNTA CENTRAL HERMANDADES SEMANA SANTA DE OLIVA,
327908,NO,NARÓN,AYUNTAMIENTO DE NARÓN,,30/12/2016,Convocatoria pública de concesión de subvenciones a Clubes y entidades deportivas de ámbito municipal correspondiente al ejercicio 2016,
327906,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA CARNAVAL TRADICIONAL,
327904,NO,OLIVA,AYUNTAMIENTO DE OLIVA,,30/12/2016,SUBVENCION NOMINATIVA SIN CONVOCATORIA JUNTA LOCAL FALLERA,
327903,NO,ALBACETE,AYUNTAMIENTO DE ALBACETE,,30/12/2016,Acuerdo JGL 29 de Diciembre de 2016 Subvenciones a empresas privadas para el fomento de la contratación de alumnas del programa municipal de formación y empleo,
327899,NO,OLIVA,AYUNTAMIENTO DE OLIVA,,30/12/2016,SUBVENCION NOMINATIVA SIN CONVOCATORIA FEDERACION DE MOROS Y CRISTIANOS,
327898,NO,DIPUTACIÓN PROV. DE ALMERÍA,DIPUTACIÓN PROVINCIAL DE ALMERÍA,,30/12/2016,SUBVENCIÓN DIRECTA AL CLUB VOLEYPLAYA ALMERÍA  JUSTIFICACIÓN Y ABONO DE LA MISMA,
327897,NO,DIPUTACIÓN PROV. DE ZARAGOZA,DIPUTACIÓN PROVINCIAL DE ZARAGOZA,,30/12/2016,CONCESION DIRECTA CONVENIO CENTRO TECNOLOGICO AGROPECUARIO CINCO VILLAS,
327896,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA DIVULGACION CULTURA TRADICIONAL,
327893,NO,SALAMANCA,AYUNTAMIENTO DE SALAMANCA,,30/12/2016,convocatoria de 12 becas a alumnos que han concluido sus estudios de Bachillerato en el curso 2015/16 para estancias de inmersión en centros de investigación,
327892,NO,OVIEDO,AYUNTAMIENTO DE OVIEDO,,30/12/2016,CONVOCATORIA DE SUBVENCIONES PARA LA ADQUISICIÓN Y/O TRANSFORMACIÓN DE TAXIS ACCESIBLES 2016.,
327889,NO,DIPUTACIÓN PROV. DE MÁLAGA,DIPUTACIÓN PROVINCIAL DE MÁLAGA,,30/12/2016,Resolución de aprobación Convocatoria para la concesión de subvenciones a empresarios de la provincia de Málaga en el programa Primera oportunidad 2016 de inserción laboral de jóvenes en el tejido productivo malagueño,
327888,NO,MADRID,ÁREA DE GOBIERNO DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD,,30/12/2016,CONVENIO SUBVENCIÓN CEAR PROGRAMA ACOGIDA INTEGRAL Y EMERGENCIA A PERSONAS EN RÉGIMEN DE PROTECCIÓN TEMPORAL EN ESPAÑA Y MIGRANTES EN SITUACIÓN DE EXTREMA VULNERABILIDAD EN EL ALBERGUE DE MEJIA LEQUERICA,
327886,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA RESTAURACION DE VESTUARIO,
327885,NO,DIPUTACIÓN PROV. DE SALAMANCA,DIPUTACIÓN DE SALAMANCA,,30/12/2016,Subvención nominativa a ASPRODES Centros de Personas con Discapacidad Intelectual.,
327883,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA RANCHE DE PASCUA TINAJO,
327879,NO,ORIHUELA,AYUNTAMIENTO DE ORIHUELA,,30/12/2016,SUBVENCIÓN DIRECTA PARA EL INSTITUTO DE EDUCACIÓN SECUNDARIA I.E.S. THÁDER DE ORIHUELA PARA LA UBICACIÓN DE DICHO INSTITUTO DEL CENTRO DE EDUCACIÓN PERMANENTE DE ADULTOS. 2016,
327875,NO,DIPUTACIÓN PROV. DE ZARAGOZA,DIPUTACIÓN PROVINCIAL DE ZARAGOZA,,30/12/2016,CONCESION DIRECTA CONVENIO DO CEBOLLA FUENTES DE EBRO,
327874,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA VESTIMENTA FOLKLORICA,
327873,NO,ALBACETE,AYUNTAMIENTO DE ALBACETE,,30/12/2016,Acuerdo JGL 22 de septiembre de 2016 Consesión de subvenciones por contratación de beneficiarios de programas municipales de formación de empleo,
327871,NO,ALBACETE,AYUNTAMIENTO DE ALBACETE,,30/12/2016,Acuerdo JGL de 4 de Agosto de 2016 Aprobación de subvención por contratación beneficiarios/as de programas municipales de empleo,
327870,NO,SALAMANCA,AYUNTAMIENTO DE SALAMANCA,,30/12/2016,SUBVENCIÓN NOMINATIVA AL CLUB DEPORTIVO ACUATICO SALAMANCA. AÑO 2016,
327869,NO,HARÍA,AYUNTAMIENTO DE HARÍA,,30/12/2016,SUBVENCIÓN NOMINATIVA A ARIDAY BONILLA DELGADO,
327868,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA FESTIVAL RUBICON,
327867,NO,DIPUTACIÓN PROV. DE ZARAGOZA,DIPUTACIÓN PROVINCIAL DE ZARAGOZA,,30/12/2016,CONCESION DIRECTA AYUDA URGENCIA AYUNTAMIENTO EJEA DE LOS CABALLEROS-DEPURADORA EL BOLASO,
327865,NO,HARÍA,AYUNTAMIENTO DE HARÍA,,30/12/2016,SUBVENCIÓN NOMINATIVA A RAFAEL DIONISIO FERNÁNDEZ PERDOMO,
327864,NO,DIPUTACIÓN PROV. DE SALAMANCA,DIPUTACIÓN DE SALAMANCA,,30/12/2016,Subvención nominativa a ACOPEDIS para Centros de personas con discapacidad intelectual.,
327863,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCIÓN NOMINATIVA APOYO AL TRANSPORTE ADAPTADO PARA LAS PLAZAS SOCIOSANITARIAS,
327862,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA DIFUSION DEL FOLKLORE,
327861,NO,HARÍA,AYUNTAMIENTO DE HARÍA,,30/12/2016,SUBVENCIÓN NOMINATIVA A ADRIAN BETANCORT DÍAZ,
327860,NO,SALOU,AYUNTAMIENTO DE SALOU,,30/12/2016,SUBVENCIÓN NOMINATIVA A CARITAS INTERPARROQUIAL SALOU JGL12/04/2016,
327858,NO,HARÍA,AYUNTAMIENTO DE HARÍA,,30/12/2016,SUBVENCIÓN NOMINADA A FERNANDO FONTES LÓPEZ,
327856,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINATIVA CANTAUTORES DE LA VILLA,
327855,NO,HARÍA,AYUNTAMIENTO DE HARÍA,,30/12/2016,SUBVENCIÓN NOMINADA A LIONEL MORALES GONZÁLEZ,
327854,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCION NOMINADA MEMORIAL JUAN CABRERA,
327853,NO,CORUÑA, A,AYUNTAMIENTO DE CORUÑA, A,,30/12/2016,Ayudas municipales destinadas al alquiler o acogimiento familiar de personas procedentes de los asentamientos chabolistas de A Coruña de 2016,
327852,NO,CASTELLBISBAL,AYUNTAMIENTO DE CASTELLBISBAL,,30/12/2016,Convenio subv. ASSOCIACIÓ ESPORTIVA POTA-ROJOS actividades 2016,
327851,NO,CASTELLBISBAL,AYUNTAMIENTO DE CASTELLBISBAL,,30/12/2016,Convenio subv. INSTITUT CASTELLBISBAL promoción, práctica y acontecimientos deportivos 2016,
327850,NO,CABILDO INSULAR DE LANZAROTE,CABILDO INSULAR DE LANZAROTE,,30/12/2016,SUBVENCIÓN NOMINATIVA PISCINA TERAPEUTICA ASOCIACIÓN TAGUARO, S.L.U.,
327849,NO,CASTELLBISBAL,AYUNTAMIENTO DE CASTELLBISBAL,,30/12/2016,Convenio subv. AAE INSTITUT CASTELLBISBAL Pla Català de l`Esport 2016,
327848,NO,CASTELLBISBAL,AYUNTAMIENTO DE CASTELLBISBAL,,30/12/2016,Convenio subv. CLUB ESCACS CASTELLBISBAL 2016,
327847,NO,PALLEJÀ,AYUNTAMIENTO DE PALLEJÀ,,30/12/2016,SUBVENCIÓN NOMINATIVA CENTRE D`ESTUDIS COMARCALS DEL BAIX LLOBREGAT,
327846,NO,PALLEJÀ,AYUNTAMIENTO DE PALLEJÀ,,30/12/2016,SUBVENCIÓN NOMINATIVA ASSOCIACIÓ CULTURAL, D`ARTESANS I CREATIUS ÀGORA,
327845,NO,MASSAMAGRELL,AYUNTAMIENTO DE MASSAMAGRELL,,30/12/2016,CONVOCATORIA SUBVENCION DIPU TE BECA, MODALIDAD POST 2016 (EXP 820/2016),
327844,NO,DIPUTACIÓN PROV. DE MÁLAGA,DIPUTACIÓN PROVINCIAL DE MÁLAGA,,30/12/2016,Acuerdo de Junta de Gobierno de 21 de diciembre de 2016, punto núm. 3.20 de aprobación de la convocatoria de concesión de Ayudas económicas familiares en el ejercicio 2016.,
327843,NO,AGUILAR DE LA FRONTERA,AYUNTAMIENTO DE AGUILAR DE LA FRONTERA,,30/12/2016,CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE AGUILAR DE LA FRONTERA Y LA ASOCIACIÓN DE VECINOS BARRIO BAJO PARA EL DESARROLLO CONJUNTO DE ACTIVIDADES 2016,
327842,NO,OROTAVA, LA,AYUNTAMIENTO DE OROTAVA, LA,,30/12/2016,Subvención a la Sociedad Cooperativa Costa Norte, financiación 25 equipos embarcados,
327841,NO,PALLEJÀ,AYUNTAMIENTO DE PALLEJÀ,,30/12/2016,SUBVENCIÓ NOMINATIVA AEIG GRATALLOPS,
327839,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE. CASTELLAR DE LA FRONTERA,
327837,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA Zahara de los  Atunes,
327836,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA Torrecera,
327835,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA El Torno,
327834,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA Tahivilla,
327833,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA San Martín Tesorillo,
327832,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA San Isidro del Guadalete,
327831,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA Nueva Jarilla,
327830,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA Facinas,
327829,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. ELA Estella del Marques.,
327828,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. Los Barrios.,
327827,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. Barbate.,
327826,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOOPERACION DE MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE SAN JOSE DEL VALLE,
327825,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. Setenil.,
327824,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE PUERTO SERRANO,
327823,NO,HARÍA,AYUNTAMIENTO DE HARÍA,,30/12/2016,SUBVENCIÓN NOMINADA A IES HARÍA CIF S351100D,
327822,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIMAMIENTOS DE DESARROLLO SOSTENIBLE PRADO DE REY,
327821,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE PATERNA DE RIVERA,
327820,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE OLVERA,
327819,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE MEDINA  SIDONIA,
327818,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE JIMENA DE LA FRONTERA,
327817,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORADE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE GRAZALEMA,
327816,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE EL GASTOR,
327815,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE ESPERA,
327814,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. Vejer de la Frontera.,
327813,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE CHIPIONA,
327812,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE BORNOS,
327811,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,PROGRAMA DE COOPERACION PARA LA MEJORA DE EQUIPAMIENTOS DE DESARROLLO SOSTENIBLE BENAOCAZ,
327810,NO,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,,30/12/2016,Programa para la Mejora de Equipamientos de Desarrollo Sostenible en la Provincia de Cádiz. Villamartin.,
