Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ALCOBENDAS,300832,PATRONATO DE BIENESTAR SOCIAL DEL AYUNTAMIENTO DE ALCOBENDAS,29/01/2016,NO,,"CONVENIO ESPECIFICO ENTRE EL AYUNTAMIENTO DE ALCOBENDAS Y CRUZ ROJA ESPAÑOLA PARA LA PREVENCION DE LA SALUD, SOCORROS Y EMERGENCIAS",
ALCOBENDAS,300833,FUNDACIÓN CIUDAD DE ALCOBENDAS,29/01/2016,NO,,"CONVENIO COLABORACIÓN ENTRE FUNDACIÓN CIUDAD DE ALCOBENDAS Y LA ASOCIACIÓN CULTURAL TALLER DEL ARTE PARA LA REALIZACIÓN DEL ""GRAN BELÉN MUNICIPAL 2015""",
ALCOBENDAS,300836,AYUNTAMIENTO DE ALCOBENDAS,29/01/2016,NO,,CONCESIÓN DE SUBVENCIÓN DIRECTA POR MOTIVOS DE AYUDA HUMANITARIA A LA POBLACIÓN AFECTADA POR EL CONFLICTO DE SIRIA A FAVOR DE CRUZ ROJA ESPAÑOLA,
ALCOBENDAS,300838,FUNDACIÓN CIUDAD DE ALCOBENDAS,29/01/2016,NO,,CONVENIO COLABORACIÓN ENTRE FUNDACIÓN CIUDAD DE ALCOBENDAS Y FUNDACIÓN APSURIA,
ALCOBENDAS,300839,FUNDACIÓN CIUDAD DE ALCOBENDAS,29/01/2016,NO,,CONVENIO COLABORACIÓN ENTRE FUNDACIÓN CIUDAD DE ALCOBENDAS Y ASOCIACIÓN AMIGOS PUEBLO SAHARAUI PARA COLABORAR CON LA AYUDA A LA POBLACIÓN AFECTADA  POR LAS INUNDACIONES EN CAMPAMENTOS DE REFUGIADOS EN TINDOUF (ARGELIA),
ALCOBENDAS,300840,AYUNTAMIENTO DE ALCOBENDAS,29/01/2016,NO,,CONCESIÓN DE SUBVENCIÓN DIRECTA POR MOTIVOS DE AYUDA HUMANITARIA A LA POBLACIÓN AFECTADA POR EL CONFLICTO DE SIRIA A FAVOR DE FUNDACIÓN WORLD VISION INTERNATIONAL,
ALCOBENDAS,300843,AYUNTAMIENTO DE ALCOBENDAS,29/01/2016,NO,,CONCESIÓN DE SUBVENCIÓN DIRECTA POR MOTIVOS DE AYUDA HUMANITARIA Y DE EMERGENCIA A LA POBLACIÓN AFECTADA POR EL CONFLICTO DE SIRIA A FAVOR DE ASOCIACIÓN COMITÉ ESPAÑOL DE LA UNRWA,
"ALCORA, L'",300635,"AYUNTAMIENTO DE ALCORA, L'",14/01/2016,NO,,BASES PARA  LA  CONCESIÓN DE  1  BECA DE  FORMACIÓN EN EL ÁREA DE BIBLIOTECA EN EL EJERCICIO  2015,
"ALCORA, L'",300636,"AYUNTAMIENTO DE ALCORA, L'",14/01/2016,NO,,BASES REGULADORAS DEL PROCEDIMIENTO DE CONCESIÓN DE AYUDAS ECONÓMICAS PARA ALUMNOS QUE REALIZARON ESTUDIOS UNIVERSITARIOS EN EL EXTRANJERO (ERASMUS) EN EL CURSO 2014/2015.,
"ALCORA, L'",300637,"AYUNTAMIENTO DE ALCORA, L'",14/01/2016,NO,,CONVENIO DE COLABORACIÓN CON LA FUNDACIÓN SÍNDROME DE DOWN AÑO 2015,
"ALCORA, L'",300638,"AYUNTAMIENTO DE ALCORA, L'",14/01/2016,NO,,CONVENIO COLABORACIÓN CON LA FUNDACIÓN DE ALZHEIMER SALOMÉ MOLINER 2015,
"ALCORA, L'",300639,"AYUNTAMIENTO DE ALCORA, L'",14/01/2016,NO,,BASES DE LA CONVOCATORIA DEL PROGRAMA XARXALLIBRES PARA EL CURSO 2015/2016.,
ALZIRA,300817,AYUNTAMIENTO DE ALZIRA,29/01/2016,NO,,Convocatoria de subvenciones a entidades culturales de la localidad 2016,
ALZIRA,300818,AYUNTAMIENTO DE ALZIRA,29/01/2016,NO,,Convocatoria de subvenciones al deporte local 2016,
BAGÀ,300815,AYUNTAMIENTO DE BAGÀ,28/01/2016,NO,,BASES REGULADORES I CONVOCATÒRIA PER A LA CONCESSIÓ DE SUBVENCIONS EN RÈGIM DE CONCURRÈNCIA COMPETITIVA PER A ENTITATS LOCALS - ANY 2015,
BALSARENY,300683,AYUNTAMIENTO DE BALSARENY,20/01/2016,NO,,Subveción nominativa a Comissió de la Festa dels Traginers 2016,
BOADILLA DEL MONTE,300718,AYUNTAMIENTO DE BOADILLA DEL MONTE,22/01/2016,NO,,"Ayudas por nacimiento, adopción y manutención de menores correspondientes al periodo comprendido entre el 01.01.2015-31-12-2015",
CALATAYUD,300684,AYUNTAMIENTO DE CALATAYUD,20/01/2016,NO,,BASES DE LA CONVOCATORIA DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA CON DESTINO A LA REALIZACIÓN DE PROYECTOS ANUALES DE ESCUELA DE INICIACIÓN DEPORTIVA EN CALATAYUD DURANTE EL AÑO 2016( Aprobadas en JGL 18/01/2016),
COMARCA DE ANDORRA-SIERRA DE ARCOS,300788,COMARCA DE ANDORRA-SIERRA DE ARCOS,28/01/2016,NO,,Convocatoria Cheque Emprendedor,
DIPUTACIÓN PROV. DE ALICANTE,300629,DIPUTACIÓN PROVINCIAL DE ALACANT/ALICANTE,13/01/2016,NO,,ACUERDO DE 23 DE DICIEMBRE DE 2015 DE JUNTA DE GOBIERNO POR LA  QUE SE CONVOCAN SUBVENCIONES A AYUNTAMIENTOS DE LA PROVINCIA DE ALICANTE PARA FOMENTO DE LA LENGUA Y CULTURA POPULAR VALENCIANA ANUALIDAD 2016,
DIPUTACIÓN PROV. DE ALICANTE,300691,DIPUTACIÓN PROVINCIAL DE ALACANT/ALICANTE,20/01/2016,NO,,ACUERDO DE 23 DE DICIEMBRE DE 2015 DE LA JUNTA DE GOBIERNO DE LA EXCMA DIPUTACIÓN DE ALICANTE POR LA QUE SE CONVOCAN SUBVENCIONES A AYUNTAMIENTOS DE LA PROVINCIA DE ALICANTE PARA  REALIZACIÓN DE ACTIVIDADES CULTURALES MUSICALES Y ESCÉNICAS ANUALIDAD 2016,
DIPUTACIÓN PROV. DE ALICANTE,300693,DIPUTACIÓN PROVINCIAL DE ALACANT/ALICANTE,20/01/2016,NO,,ACUERDO DE 2 DE DICIEMBRE DE 2015 DEL PLENO DE LA EXCMA. DIPUTACIÓN DE ALICANTE POR LA QUE SE CONVOCAN SUBVENCIONES A LOS AYUNTAMIENTOS DE LA PROVINCIA PARA EQUIPAMIENTO DE INSTALACIONES CULTURALES DE TITULARIDAD MUNICIPAL ANUALIDAD 2016,
DIPUTACIÓN PROV. DE ALICANTE,300700,DIPUTACIÓN PROVINCIAL DE ALACANT/ALICANTE,20/01/2016,NO,,"ACUERDO DE 23 DE DICIEMBRE DE 2015 DE LA JUNTA DE GOBIERNO  DE LA EXCMA. DIPUTACIÓN DE ALICANTE POR LA QUE SE CONVOCAN SUBVENCIONES NO MONETARIAS  A LOS AYUNTAMIENTOS DE LA PROVINCIA DENTRO DE LA “CAMPAÑA DE DIFUSIÓN DE MÚSICA Y TEATRO, ANUALIDAD 2016”.",
DIPUTACIÓN PROV. DE CASTELLÓN,300737,DIPUTACIÓN PROVINCIAL DE CASTELLÓ/CASTELLÓN,26/01/2016,NO,,Subvenciones a las Gaiatas de Castellón 2016,
DIPUTACIÓN PROV. DE PALENCIA,300677,DIPUTACIÓN PROVINCIAL DE PALENCIA,19/01/2016,NO,,CONVOCATORIA A AYUNTAMIENTOS PARA LA REALIZACIÓN DE OBRAS Y EQUIPAMIENTOS EN CENTROS SOCIOCULTURALES MUNICIPALES Y DE PERSONAS MAYORES 2016,
DIPUTACIÓN PROV. DE PALENCIA,300695,DIPUTACIÓN PROVINCIAL DE PALENCIA,20/01/2016,NO,,"CONVOCATORIA DE AYUDAS DE CARÁCTER INDIVIDUAL PARA  FAVORECER   LA AUTONOMÍA  PERSONAL   DE  PERSONAS  DEPENDIENTES, MAYORES O CON DISCAPACIDAD, AÑO 2016.",
DIPUTACIÓN PROV. DE PALENCIA,300710,DIPUTACIÓN PROVINCIAL DE PALENCIA,21/01/2016,NO,,CONVOCATORIA DE AYUDAS MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS Y ENTIDADES LOCALES DESTINADAS A LA EJECUCIÓN DE ACTUACIONES DE EMERGENCIA EN EL CICLO HIDRÁULICO,
DIPUTACIÓN PROV. DE PALENCIA,300716,DIPUTACIÓN PROVINCIAL DE PALENCIA,22/01/2016,NO,,CONVOCATORIA DE AYUDAS MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS Y ENTIDADES LOCALES DESTINADAS A LA RESTAURACIÓN Y MEJORA AMBIENTAL DE ESPACIOS DEGRADADOS DE TITULARIDAD PUBLICA DE LA PROVINCIA DE PALENCIA,
DIPUTACIÓN PROV. DE PALENCIA,300730,DIPUTACIÓN PROVINCIAL DE PALENCIA,25/01/2016,NO,,"SUBVENCIONES DESTINADAS A LA CREACIÓN, ADECUACIÓN Y CONSERVACIÓN DE INFRAESTRUCTURAS RURALES DE USO AGROGANADERO DE TITULARIDAD PÚBLICA EN LA PROVINCIA DE PALENCIA",
DIPUTACIÓN PROV. DE PALENCIA,300731,DIPUTACIÓN PROVINCIAL DE PALENCIA,25/01/2016,NO,,CONVOCATORIA DE AYUDAS MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS Y ENTIDADES LOCALES MENORES DESTINADAS AL SUMINISTRO DE AGUA CON CISTERNAS PARA LOCALIDADES EN SITUACIÓN DE DESABASTECIMIENTO DE AGUA POTABLE,
DIPUTACIÓN PROV. DE PALENCIA,300738,DIPUTACIÓN PROVINCIAL DE PALENCIA,26/01/2016,NO,,CONVOCATORIA DE AYUDAS MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS Y ENTIDADES LOCALES MENORES DESTINADAS A LA LIMPIEZA DE FOSAS SÉPTICAS Y OTROS SISTEMAS DE DEPURACIÓN EN LA PROVINCIA DE PALENCIA,
DIPUTACIÓN PROV. DE PALENCIA,300740,DIPUTACIÓN PROVINCIAL DE PALENCIA,26/01/2016,NO,,"BASES PARA CONCESIÓN DE SUBVENCIONES MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS DE ESTA PROVINCIA, DESTINADAS A LA CONSERVACIÓN Y MANTENIMIENTO DE CAMINOS RURALES.",
DIPUTACIÓN PROV. DE PALENCIA,300742,DIPUTACIÓN PROVINCIAL DE PALENCIA,26/01/2016,NO,,CONVOCATORIA DE AYUDAS MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS Y ENTIDADES LOCALES MENORES DESTINADAS A LA PROMOCIÓN DEL VOLUNTARIADO AMBIENTAL EN LA PROVINCIA DE PALENCIA,
DIPUTACIÓN PROV. DE PALENCIA,300747,DIPUTACIÓN PROVINCIAL DE PALENCIA,26/01/2016,NO,,BASES PARA LA CONCESIÓN DE SUBVENCIONES DEPORTIVAS 2016 PARA LA PROVINCIA DE PALENCIA,
DIPUTACIÓN PROV. DE PALENCIA,300760,DIPUTACIÓN PROVINCIAL DE PALENCIA,27/01/2016,NO,,"CONVOCATORIA DE SUBVENCIONES MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS DE ESTA PROVINCIA, DESTINADAS A LA EJECUCIÓN DE OBRAS DE REPARACIÓN EN EDIFICIOS DESTINADOS A PARQUE DE BOMBEROS",
DIPUTACIÓN PROV. DE PALENCIA,300762,DIPUTACIÓN PROVINCIAL DE PALENCIA,27/01/2016,NO,,"CONVOCATORIA PARA LA SELECCIÓN DE ENTIDADES LOCALES PARA ACTUALIZACIÓN / REVISIÓN Y GESTIÓN INTEGRAL DE INVENTARIOS DE BIENES DE LAS ENTIDADES LOCALES DE LA PROVINCIA DE PALENCIA, 2016",
DIPUTACIÓN PROV. DE PALENCIA,300775,DIPUTACIÓN PROVINCIAL DE PALENCIA,28/01/2016,NO,,"SUBVENCIONES MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS, Y ENTIDADES LOCALES MENORES DE ESTA PROVINCIA PARA LA ADQUISICIÓN, MANTENIMIENTO Y REPARACIÓN DE CUÑAS QUITANIEVES Y OTRA MAQUINARIA Y EQUIPAMIENTO DE VIALIDAD INVERNAL DE PROPIEDAD MUNICIPAL",
DIPUTACIÓN PROV. DE PALENCIA,300797,DIPUTACIÓN PROVINCIAL DE PALENCIA,28/01/2016,NO,,CONVENIO ESPECÍFICO DE COLABORACIÓN ENTRE LA DIPUTACIÓN PROVINCIAL DE PALENCIA Y EL AYUNTAMIENTO DE PALENCIA EN MATERIA DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS Y SALVAMENTO,
DIPUTACIÓN PROV. DE VALLADOLID,300627,DIPUTACIÓN PROVINCIAL DE VALLADOLID,13/01/2016,NO,,"Acuerdo de 18 de diciembre de 2015 de la Junta de Gobierno por el que se convocan subvenciones a entidades privadas sin ánimo de lucro de la provincia de Valladolid para el desarrollo de proyectos en materia de acción social, año 2016",
EIBAR,300735,AYUNTAMIENTO DE EIBAR,26/01/2016,NO,,Subvenciones para la contratación de personal dentro del marco de ayudas de Lanbide-Sve para acciones locales de promoción de empleo,
ELCHE/ELX,300796,AYUNTAMIENTO DE ELCHE/ELX,28/01/2016,NO,,BASES PARA LA CONVOCATORIA DE CONCESION DE SUBVENCIONES A ASOCIACIONES Y CLUBES DEPORTIVOS PARA LA ORGANIZACIÓN Y DESARROLLO DE LAS ESCUELAS DEPORTIVAS MUNICIPALES CURSO ESCOLAR 2015-2016,
ENTIDAT MUNICIPAL DESCENTRALIZADA RAIMAT.,300845,"RAIMAT, ENTIDAD LOCAL MENOR",29/01/2016,NO,,SUBVENCIO NOMINATIVA PARA ORGANIZACION DE FIESTAS POPULARES Y ACTOS LUDICOS,
ENTIDAT MUNICIPAL DESCENTRALIZADA RAIMAT.,300847,"RAIMAT, ENTIDAD LOCAL MENOR",29/01/2016,NO,,SUBVENCIO NOMINATIVA PER ACTIVITATS DE CARACTER CULTURAL,
GUADALAJARA,300835,AYUNTAMIENTO DE GUADALAJARA,29/01/2016,NO,,CONVOCATORIA Y BASES DE PARTICIPACIÓN EN EL XXXVI CONCURSO DE DISFRACES ADULTOS CARNAVAL 2016,
IGUALADA,300734,AYUNTAMIENTO DE IGUALADA,26/01/2016,NO,,Subvención para la restauración de fachadas para el año 2016,
LOGROÑO,300720,AYUNTAMIENTO DE LOGROÑO,22/01/2016,NO,,"Acuerdo de Junta de Gobierno Local de fecha 20 de enero de 2016 de otorgamiento de subvención para cubrir déficit de explotación Logroño Deporte, S.A.",
LOGROÑO,300784,AYUNTAMIENTO DE LOGROÑO,28/01/2016,NO,,"Ayudas emergencia social, cortes luz y gas",
LOGROÑO,300785,AYUNTAMIENTO DE LOGROÑO,28/01/2016,NO,,Ayudas emergencia social,
LOGROÑO,300786,AYUNTAMIENTO DE LOGROÑO,28/01/2016,NO,,"Ayudas emergencia social, atenciones benéficas y asistenciales",
LOGROÑO,300803,AYUNTAMIENTO DE LOGROÑO,28/01/2016,NO,,Acuerdo Junta de Gobierno Local de 22/05/2015 contrato de gestión de la Escuela Municipal de Música,
MOLINA DE SEGURA,300618,AYUNTAMIENTO DE MOLINA DE SEGURA,11/01/2016,NO,,CONVENIO CONSORCIO DE EXTINCIÓN DE INCENDIOS Y SALVAMENTO DE LA REGIÓN DE MURCIA,
MOLINA DE SEGURA,300625,AYUNTAMIENTO DE MOLINA DE SEGURA,13/01/2016,NO,,SUBVENCION PARA FIESTAS EN PEDANIAS 2015,
MOLINA DE SEGURA,300634,AYUNTAMIENTO DE MOLINA DE SEGURA,13/01/2016,NO,,CONVENIO ASOCIACION DE PEÑAS CARROCISTAS 2015,
MOLINA DE SEGURA,300678,AYUNTAMIENTO DE MOLINA DE SEGURA,19/01/2016,NO,,SUBVENCION A LAS ASOCIACIONES DE MUJERES QUE FOMENTEN LA IGUALDAD EFECTIVA 2015,
MOLINA DE SEGURA,300694,AYUNTAMIENTO DE MOLINA DE SEGURA,20/01/2016,NO,,CONVENIO APAMOL 2015,
MOLINA DE SEGURA,300698,AYUNTAMIENTO DE MOLINA DE SEGURA,20/01/2016,NO,,SUBVENCIONES ASOCIACIONES VECINALES 2015,
MOLINA DE SEGURA,300705,AYUNTAMIENTO DE MOLINA DE SEGURA,21/01/2016,NO,,CONVENIO FEDERACION INTERBARRIOS 2015,
MOLINA DE SEGURA,300707,AYUNTAMIENTO DE MOLINA DE SEGURA,21/01/2016,NO,,CONVENIO PARA INSERCION SOCIO LABORAL 2015,
OLVERA,300795,AYUNTAMIENTO DE OLVERA,28/01/2016,NO,,Subvenciones de emergencia social,
OLVERA,300827,AYUNTAMIENTO DE OLVERA,29/01/2016,NO,,Mínimo vitales,
PICASSENT,300767,AYUNTAMIENTO DE PICASSENT,27/01/2016,NO,,Concesión de Subvención por el procedimiento de concesión directa Art. 65.3 RGS,
PONFERRADA,300829,AYUNTAMIENTO DE PONFERRADA,29/01/2016,NO,,CONVOCATORIA SUBVENCIONES MANTENIMIENTO Y ALQUILER LOCALES AA VV,
"PRAT DE LLOBREGAT, EL",300819,"AYUNTAMIENTO DE PRAT DE LLOBREGAT, EL",29/01/2016,NO,,Convenio con la entidad Pratenc Associació Atletisme para la promoción deportiva del año 2016,
"PRAT DE LLOBREGAT, EL",300841,"AYUNTAMIENTO DE PRAT DE LLOBREGAT, EL",29/01/2016,NO,,Convenio con la entidad Associació Esportiva Prat para la promoción deportiva del año 2016,
"PRAT DE LLOBREGAT, EL",300844,"AYUNTAMIENTO DE PRAT DE LLOBREGAT, EL",29/01/2016,NO,,Convenio con la entidad Club Basquet Prat para la promoción deportiva del año 2016,
"PUEBLA DE ALFINDÉN, LA",300763,"AYUNTAMIENTO DE PUEBLA DE ALFINDÉN, LA",27/01/2016,NO,,SUBVENCIONES EN MATERIA DE ACTIVIDADES DEPORTIVAS INFANTILES 2015,
"PUEBLA DE ALFINDÉN, LA",300765,"AYUNTAMIENTO DE PUEBLA DE ALFINDÉN, LA",27/01/2016,NO,,SUBVENCIONES EN MATERIA DE ACTIVIDADES DEPORTIVAS 2015,
"PUEBLA DE ALFINDÉN, LA",300770,"AYUNTAMIENTO DE PUEBLA DE ALFINDÉN, LA",27/01/2016,NO,,SUBVENCIONES ACTIVIDADES CULTURALES 2015,
"PUEBLA DE ALFINDÉN, LA",300777,"AYUNTAMIENTO DE PUEBLA DE ALFINDÉN, LA",28/01/2016,NO,,CONVOCATORIA DE SUBVENCIONES EN MATERIA DE AYUDAS DE EMERGENCIA A LOS DESFAVORECIDOS EJERCICIO 2015,
"PUEBLA DE ALFINDÉN, LA",300783,"AYUNTAMIENTO DE PUEBLA DE ALFINDÉN, LA",28/01/2016,NO,,CONVOCATORIA DE SUBVENCIONES PARA BECAS DE COMEDOR ESCOLAR Y AYUDAS PARA LA ADQUISICIÓN DE LIBROS Y MATERIAL CURRICULAR 2015-2016,
SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,300712,AYUNTAMIENTO DE SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,21/01/2016,NO,,Subvenciones a entidades festeras ejericicio 2016,
SANTA EULÀRIA DES RIU,300814,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,28/01/2016,NO,,PUBLICADA ANTES DEL 01/01/2016-BASES REGULADORAS Y CONVOCATORIAS PARA LA CONCESIÓN DE SUBVENCIONES PARA ENTIDADES DE CULTURA POPULAR Y TRADICIONAL DE IBIZA SIN ÁNIMO DE LUCRO PARA EL AÑO 2015,
SANTA EULÀRIA DES RIU,300816,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,Aprobación de las bases de la convocatoria de ayudas por insularidad a familias con estudiantes que tengan que desplazarse fuera de la isla al territorio nacional para realizar los estudios que no puedan realizar en la isla de Ibiza para el curso 2015-16,
SANTA EULÀRIA DES RIU,300824,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,CONVOCATORIA INSTRUMENTAL-CONVENIO DE COLABORACIÓN ENTRE EL CONSELL INSULAR D'EIVISSA I EL AYUNTAMIENTO DE SANTA EULÀRIA DES RIU EN MATERIA DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS Y SALVAMENTO,
SANTA EULÀRIA DES RIU,300828,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,"CONVOCATORIA INSTRUMENTAL-APORTACIÓN MUNICIPAL AL CONSORCIO ""MOBILITAT PER EIVISSA"" AÑO 2015",
SANTA EULÀRIA DES RIU,300834,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,CONVOCATORIA INSTRUMENTAL/PUBLICADA ANTES DEL 01/01/2016-CONVENIO DE COLABORACIÓN SOCIAL Y CULTURAL ENTRE EL AYUNTAMIENTO DE SANTA EULARIA DES RIU Y LA AGRUPACIÓN SIESTA,
SANTA EULÀRIA DES RIU,300837,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,CONVOCATORIA INSTRUMENTAL-PLAN DE REUTILIZACIÓN DE LIBROS AÑO 2014-15,
SANTA EULÀRIA DES RIU,300849,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,CONVOCATORIA INSTRUMENTAL-CONVENIO DE COLABORACIÓN SOCIAL Y CULTURAL ENTRE EL AYUNTAMIENTO DE SANTA EULÀRIA DES RIU Y LA AGRAPACIÓN SIESTA AÑO 2015-16,
SANTA EULÀRIA DES RIU,300850,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,CONVOCATORIA INSTRUMENTAL-CONVENIO ENTRE EL AYUNTAMIENTO DE SANTA EULÀRIA DES RIU Y LA ASOCIACIÓN DE ADULTOS DE IBIZA Y FORMENTERA PARA REALIZACIÓN DE TALLERES DE CULTURA PARA ADULTOS,
SANTA EULÀRIA DES RIU,300851,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,"CONVOCATORIA INSTRUMENTAL-SUBVENCIÓN GASTOS REPARACIONES EN SEDE SOCIAL DEL"" CLUB DE LA MOTO CLÁSICA D'EIVISSA I FORMENTERA""",
SANTA EULÀRIA DES RIU,300852,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,SUBVENCIÓN INSTRUMENTAL/PUBLICADA ANTES DEL 01/01/2016 - CLASSIC AUTOMOVIL CLUB IBIZA GASTOS DE PARTICIPACIÓN EN ACTOS FESTIVOS DEL AÑO 2015,
SANTA EULÀRIA DES RIU,300853,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,29/01/2016,NO,,SUBVENCIÓN INSTRUMENTAL/PUBLICADA ANTES DEL 01/01/2016 - CLUB DE LA MOTO CLASICA D'EIVISSA I FORMENTERA - GASTOS PARTICIPACIÓN EN ACTOS FESTIVOS AÑO 2015,
TERRASSA,300726,AJUNTAMENT DE TERRASSA,25/01/2016,NO,,"Resolución de 11 de febrero 2016 del Teniente de Alcalde del Área de Servicios Generales y Gobierno Abierto del Ayuntamiento de Terrassa, por la que se convocan subvenciones dirigidas a familias monoparentales en relación al Impuesto de Bienes Inmuebles",
TOURO,300764,AYUNTAMIENTO DE TOURO,27/01/2016,NO,,"Subvención Coto de Caza ""Monte Cibreiro""",
TOURO,300848,AYUNTAMIENTO DE TOURO,29/01/2016,NO,,Subvención Asociación de Padres de Alumnos del colegio CPI Fonte Díaz,
ZAMORA,300739,AYUNTAMIENTO DE ZAMORA,26/01/2016,NO,,Resolucion de Alcaldia de fecha 20 de enero de 2016 que aprueba la Convocatoria de concursos de carnavales 2016,
ABADÍN,301282,AYUNTAMIENTO DE ABADÍN,16/02/2016,NO,,Subvención nominativa para organización fiesta parroquial inluída en las bases del presupuesto de 2014,
ABADÍN,301284,AYUNTAMIENTO DE ABADÍN,16/02/2016,NO,,Subvención nominativa comida vecinal incluída bases ejecución presupuesto 2014,
ABADÍN,301285,AYUNTAMIENTO DE ABADÍN,16/02/2016,NO,,Subvención nominativa comida vecinal incluída en las bases de ejecución del presupuesto 2014,
ABADÍN,301287,AYUNTAMIENTO DE ABADÍN,16/02/2016,NO,,Subvención nominativa organización fiesta parroquial incluída en las bases de ejecución del presupuesto 2014,
ABADÍN,301288,AYUNTAMIENTO DE ABADÍN,16/02/2016,NO,,Subvención nominativa para organización fiesta patronal de Fanoi incluída en las bases de ejecución del presupuesto 2015,
ABADÍN,301289,AYUNTAMIENTO DE ABADÍN,16/02/2016,NO,,Subvención nominativa para comida vecinal parroquia Fanoi incluída en las bases de presupuesto 2015,
AIGUAFREDA,301427,AYUNTAMIENTO DE AIGUAFREDA,19/02/2016,NO,,Convocatoria para la concesión de subvenciones a proyectos de entidades culturales o deportivas para el período 2015-2016,
AITONA,300856,AYUNTAMIENTO DE AITONA,01/02/2016,NO,,Convocatòria de subvencions per a entitats sense afany de lucre,
